Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EF","Fertilizers indicators","5100","Africa","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2018","2018","kg/ha","3.32","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1961","1961","kg/ha","10.8","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1962","1962","kg/ha","12.53","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1963","1963","kg/ha","14.25","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1964","1964","kg/ha","15.35","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1965","1965","kg/ha","17.17","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1966","1966","kg/ha","19.53","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1967","1967","kg/ha","22.14","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1968","1968","kg/ha","22.74","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1969","1969","kg/ha","23.36","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1970","1970","kg/ha","25.51","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1971","1971","kg/ha","26.09","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1972","1972","kg/ha","27.34","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1973","1973","kg/ha","29.48","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1974","1974","kg/ha","29.53","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1975","1975","kg/ha","32.32","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1976","1976","kg/ha","35.07","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1977","1977","kg/ha","34.81","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1978","1978","kg/ha","35.04","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1979","1979","kg/ha","37.01","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1980","1980","kg/ha","38.85","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1981","1981","kg/ha","37.66","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1982","1982","kg/ha","33.93","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1983","1983","kg/ha","35.57","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1984","1984","kg/ha","39.26","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1985","1985","kg/ha","37.86","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1986","1986","kg/ha","37.7","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1987","1987","kg/ha","38.72","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1988","1988","kg/ha","38.68","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1989","1989","kg/ha","39.64","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1990","1990","kg/ha","40.12","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1991","1991","kg/ha","40.28","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1992","1992","kg/ha","40.88","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1993","1993","kg/ha","43.9","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1994","1994","kg/ha","44.12","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1995","1995","kg/ha","44.75","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1996","1996","kg/ha","47.29","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1997","1997","kg/ha","47.98","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1998","1998","kg/ha","48.39","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1999","1999","kg/ha","48.61","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2000","2000","kg/ha","47.28","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2001","2001","kg/ha","47.6","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2002","2002","kg/ha","47.98","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2003","2003","kg/ha","51.24","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2004","2004","kg/ha","52.09","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2005","2005","kg/ha","50.85","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2006","2006","kg/ha","52.19","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2007","2007","kg/ha","57.24","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2008","2008","kg/ha","53.91","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2009","2009","kg/ha","51.61","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2010","2010","kg/ha","56.06","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2011","2011","kg/ha","62.86","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2012","2012","kg/ha","64.24","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2013","2013","kg/ha","65.2","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2014","2014","kg/ha","64.13","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2015","2015","kg/ha","59.76","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2016","2016","kg/ha","63.61","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2017","2017","kg/ha","65.1","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2018","2018","kg/ha","65.24","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1961","1961","kg/ha","9.46","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1962","1962","kg/ha","10.36","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1963","1963","kg/ha","11.25","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1964","1964","kg/ha","11.88","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1965","1965","kg/ha","12.92","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1966","1966","kg/ha","14.4","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1967","1967","kg/ha","15.55","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1968","1968","kg/ha","15.72","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1969","1969","kg/ha","15.3","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1970","1970","kg/ha","16.08","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1971","1971","kg/ha","16.71","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1972","1972","kg/ha","18.04","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1973","1973","kg/ha","18.82","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1974","1974","kg/ha","18.46","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1975","1975","kg/ha","19.01","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1976","1976","kg/ha","21.04","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1977","1977","kg/ha","21.23","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1978","1978","kg/ha","21.44","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1979","1979","kg/ha","21.97","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1980","1980","kg/ha","22.4","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1981","1981","kg/ha","19.83","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1982","1982","kg/ha","17.94","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1983","1983","kg/ha","17.7","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1984","1984","kg/ha","19.94","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1985","1985","kg/ha","18.41","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1986","1986","kg/ha","18.7","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1987","1987","kg/ha","19.08","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1988","1988","kg/ha","18.82","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1989","1989","kg/ha","18.27","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1990","1990","kg/ha","17.86","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1991","1991","kg/ha","18.01","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1992","1992","kg/ha","18.45","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1993","1993","kg/ha","19.92","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1994","1994","kg/ha","20.89","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1995","1995","kg/ha","18.89","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1996","1996","kg/ha","21.51","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1997","1997","kg/ha","22.42","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1998","1998","kg/ha","21.79","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1999","1999","kg/ha","21.35","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2000","2000","kg/ha","22.11","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2001","2001","kg/ha","23.22","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2002","2002","kg/ha","23.94","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2003","2003","kg/ha","26.44","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2004","2004","kg/ha","29.16","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2005","2005","kg/ha","25.87","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2006","2006","kg/ha","26.54","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2007","2007","kg/ha","29.89","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2008","2008","kg/ha","24.9","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2009","2009","kg/ha","21.16","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2010","2010","kg/ha","26.14","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2011","2011","kg/ha","30.95","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2012","2012","kg/ha","31.14","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2013","2013","kg/ha","33.42","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2014","2014","kg/ha","33.98","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2015","2015","kg/ha","30.89","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2016","2016","kg/ha","31.89","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2017","2017","kg/ha","34.03","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2018","2018","kg/ha","34.26","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1961","1961","kg/ha","7.21","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1962","1962","kg/ha","7.83","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1963","1963","kg/ha","8.54","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1964","1964","kg/ha","9","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1965","1965","kg/ha","9.89","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1966","1966","kg/ha","11.19","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1967","1967","kg/ha","12.03","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1968","1968","kg/ha","12.56","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1969","1969","kg/ha","12.53","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1970","1970","kg/ha","13.3","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1971","1971","kg/ha","13.69","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1972","1972","kg/ha","14.56","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1973","1973","kg/ha","15.92","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1974","1974","kg/ha","15.41","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1975","1975","kg/ha","16.02","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1976","1976","kg/ha","18.1","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1977","1977","kg/ha","18.97","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1978","1978","kg/ha","19.8","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1979","1979","kg/ha","20.65","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1980","1980","kg/ha","21.31","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1981","1981","kg/ha","18.71","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1982","1982","kg/ha","17.08","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1983","1983","kg/ha","17.26","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1984","1984","kg/ha","19.01","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1985","1985","kg/ha","18.02","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1986","1986","kg/ha","18.09","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1987","1987","kg/ha","18.53","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1988","1988","kg/ha","18.61","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1989","1989","kg/ha","18.56","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1990","1990","kg/ha","18.45","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1991","1991","kg/ha","18.11","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1992","1992","kg/ha","18.47","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1993","1993","kg/ha","19.92","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1994","1994","kg/ha","20.25","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1995","1995","kg/ha","20.29","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1996","1996","kg/ha","21.83","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1997","1997","kg/ha","23.17","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1998","1998","kg/ha","22.04","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1999","1999","kg/ha","21.7","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2000","2000","kg/ha","22.34","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2001","2001","kg/ha","22.78","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2002","2002","kg/ha","23.8","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2003","2003","kg/ha","26.13","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2004","2004","kg/ha","29.78","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2005","2005","kg/ha","25.28","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2006","2006","kg/ha","25.93","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2007","2007","kg/ha","28.18","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2008","2008","kg/ha","26.56","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2009","2009","kg/ha","19.08","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2010","2010","kg/ha","25.32","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2011","2011","kg/ha","29.77","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2012","2012","kg/ha","28.96","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2013","2013","kg/ha","31.26","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2014","2014","kg/ha","33.4","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2015","2015","kg/ha","30.56","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2016","2016","kg/ha","32.79","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2017","2017","kg/ha","34.92","Fc","Calculated data"
"EF","Fertilizers indicators","5200","Americas","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2018","2018","kg/ha","35.75","Fc","Calculated data"
"EF","Fertilizers indicators","5300","Asia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1961","1961","kg/ha","4.58","Fc","Calculated data"
"EF","Fertilizers indicators","5300","Asia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1962","1962","kg/ha","5.4","Fc","Calculated data"
