Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2012","2012","kg/ha","7.55","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2013","2013","kg/ha","7.24","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2014","2014","kg/ha","6.5","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2015","2015","kg/ha","8.57","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2016","2016","kg/ha","8.57","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2017","2017","kg/ha","8.57","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2018","2018","kg/ha","8.57","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2012","2012","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2013","2013","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2014","2014","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2015","2015","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2016","2016","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2017","2017","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2018","2018","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2012","2012","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2013","2013","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2014","2014","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2015","2015","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2016","2016","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2017","2017","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2018","2018","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2012","2012","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2013","2013","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2014","2014","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2015","2015","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2016","2016","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2017","2017","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","148","Nauru","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2018","2018","kg/ha","0","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1975","1975","kg/ha","16.57","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1976","1976","kg/ha","11.33","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1977","1977","kg/ha","13.27","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1978","1978","kg/ha","8.73","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1979","1979","kg/ha","31.47","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1980","1980","kg/ha","33.6","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1981","1981","kg/ha","30.93","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1982","1982","kg/ha","33.33","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1983","1983","kg/ha","39.33","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1984","1984","kg/ha","11.11","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1985","1985","kg/ha","11.11","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1986","1986","kg/ha","11.76","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1987","1987","kg/ha","31.25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1988","1988","kg/ha","31.25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1989","1989","kg/ha","31.25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1990","1990","kg/ha","66.67","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1991","1991","kg/ha","26.67","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1992","1992","kg/ha","20","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1993","1993","kg/ha","21.43","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1994","1994","kg/ha","23.08","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1995","1995","kg/ha","23.08","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1996","1996","kg/ha","23.08","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1997","1997","kg/ha","25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1998","1998","kg/ha","25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1999","1999","kg/ha","25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2000","2000","kg/ha","27.27","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2001","2001","kg/ha","27.27","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2002","2002","kg/ha","68.68","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2003","2003","kg/ha","141.7","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2004","2004","kg/ha","56.7","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2005","2005","kg/ha","74.06","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2006","2006","kg/ha","59.72","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2007","2007","kg/ha","74.43","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2008","2008","kg/ha","50.85","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2009","2009","kg/ha","33.58","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2010","2010","kg/ha","52.74","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2011","2011","kg/ha","66.6","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2012","2012","kg/ha","79.41","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2013","2013","kg/ha","51.28","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2014","2014","kg/ha","57.45","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2015","2015","kg/ha","57.63","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2016","2016","kg/ha","57.94","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2017","2017","kg/ha","57.94","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2018","2018","kg/ha","57.94","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1975","1975","kg/ha","16.14","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1976","1976","kg/ha","4.13","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1977","1977","kg/ha","6.33","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1978","1978","kg/ha","0.2","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1979","1979","kg/ha","11.13","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1980","1980","kg/ha","0.87","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1981","1981","kg/ha","1.2","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1983","1983","kg/ha","12.27","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1984","1984","kg/ha","11.11","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1985","1985","kg/ha","5.56","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1986","1986","kg/ha","11.76","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1987","1987","kg/ha","31.25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1988","1988","kg/ha","31.25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1989","1989","kg/ha","31.25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1990","1990","kg/ha","33.33","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1991","1991","kg/ha","33.33","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1992","1992","kg/ha","33.33","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1993","1993","kg/ha","71.43","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1994","1994","kg/ha","76.92","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1995","1995","kg/ha","76.92","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1996","1996","kg/ha","76.92","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1997","1997","kg/ha","83.33","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1998","1998","kg/ha","25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1999","1999","kg/ha","25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2000","2000","kg/ha","27.27","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2001","2001","kg/ha","27.27","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2002","2002","kg/ha","50.19","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2003","2003","kg/ha","151.32","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2004","2004","kg/ha","35","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2005","2005","kg/ha","51.6","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2006","2006","kg/ha","40.66","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2007","2007","kg/ha","47.74","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2008","2008","kg/ha","35.94","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2009","2009","kg/ha","14.06","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2010","2010","kg/ha","21.42","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2011","2011","kg/ha","30.58","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2012","2012","kg/ha","35.93","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2013","2013","kg/ha","37.92","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2014","2014","kg/ha","42.14","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2015","2015","kg/ha","40.93","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2016","2016","kg/ha","40.82","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2017","2017","kg/ha","40.82","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2018","2018","kg/ha","40.82","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1975","1975","kg/ha","12","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1976","1976","kg/ha","0.8","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1977","1977","kg/ha","8.07","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1978","1978","kg/ha","20.2","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1979","1979","kg/ha","7.87","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1980","1980","kg/ha","55.67","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1981","1981","kg/ha","4.2","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1982","1982","kg/ha","13.33","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1983","1983","kg/ha","4.8","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1984","1984","kg/ha","5.56","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1985","1985","kg/ha","5.56","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1986","1986","kg/ha","11.76","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1987","1987","kg/ha","12.5","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1988","1988","kg/ha","12.5","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1989","1989","kg/ha","12.5","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1990","1990","kg/ha","20","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1991","1991","kg/ha","20","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1992","1992","kg/ha","20","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1993","1993","kg/ha","21.43","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1994","1994","kg/ha","23.08","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1995","1995","kg/ha","23.08","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1996","1996","kg/ha","23.08","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1997","1997","kg/ha","25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1998","1998","kg/ha","25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1999","1999","kg/ha","25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2000","2000","kg/ha","27.27","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2001","2001","kg/ha","27.27","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2002","2002","kg/ha","48.3","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2003","2003","kg/ha","51.13","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2004","2004","kg/ha","56.7","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2005","2005","kg/ha","55.57","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2006","2006","kg/ha","53.58","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2007","2007","kg/ha","49.53","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2008","2008","kg/ha","41.13","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2009","2009","kg/ha","16.13","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2010","2010","kg/ha","22.08","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2011","2011","kg/ha","34.95","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2012","2012","kg/ha","38.8","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2013","2013","kg/ha","50.26","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2014","2014","kg/ha","57.25","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2015","2015","kg/ha","60","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2016","2016","kg/ha","54.43","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2017","2017","kg/ha","54.43","Fc","Calculated data"
"EF","Fertilizers indicators","153","New Caledonia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2018","2018","kg/ha","54.43","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1961","1961","kg/ha","0.24","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1962","1962","kg/ha","0.24","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1963","1963","kg/ha","0.24","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1964","1964","kg/ha","0.23","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1965","1965","kg/ha","0.23","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1966","1966","kg/ha","0.68","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1967","1967","kg/ha","1.03","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1968","1968","kg/ha","0.99","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1969","1969","kg/ha","1.88","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1970","1970","kg/ha","1.81","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1971","1971","kg/ha","3.52","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1972","1972","kg/ha","3.45","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1973","1973","kg/ha","4.41","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1974","1974","kg/ha","5.87","Fc","Calculated data"
"EF","Fertilizers indicators","168","Papua New Guinea","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1975","1975","kg/ha","5.6","Fc","Calculated data"
